customer_id;first_name;last_name;gender;past_3_years_bike_related_purchases;DOB;Age;Age Group;job_title;job_industry_category;wealth_segment;deceased_indicator;owns_car;tenure
2270;Augustus;Edleston;Male;50;1966/09/28;50;Middle Age;Information Systems Manager;Retail;Affluent Customer;N;No;9
2271;King;Hoston;Male;96;1974/03/26;29;Young Adult;;Telecommunications;Mass Customer;N;Yes;18
2272;Grete;Hindenburg;Female;82;1994/12/21;60;Older Adult;Internal Auditor;Manufacturing;Mass Customer;N;No;1
2273;Rhetta;Lambrook;Female;71;1964/08/04;44;Middle Age;Assistant Professor;;Mass Customer;N;Yes;9
2274;Nada;Reinert;Female;15;1979/11/26;32;Young Adult;Budget/Accounting Analyst IV;Manufacturing;Mass Customer;N;Yes;13
2275;Ursulina;Carter;Female;77;1992/07/19;39;Young Adult;Human Resources Assistant II;Financial Services;High Net Worth;N;Yes;8
2276;Stormy;Caveney;Female;90;1985/10/06;61;Older Adult;Desktop Support Technician;;Mass Customer;N;Yes;12
2277;Gillie;Ruben;Female;44;1963/08/22;47;Middle Age;Cost Accountant;Financial Services;High Net Worth;N;Yes;7
2278;Gerri;Heliet;Male;11;1977/09/25;45;Middle Age;Product Engineer;Health;Affluent Customer;N;Yes;8
2279;Garrett;Szymon;Male;42;1979/03/19;63;Older Adult;Human Resources Assistant II;Health;Mass Customer;N;No;3
2280;Wrennie;Alexandersson;Female;93;1960/11/18;35;Young Adult;Budget/Accounting Analyst I;;Mass Customer;N;No;9
2281;Valaria;Abrehart;Female;56;1989/05/10;67;Older Adult;;;High Net Worth;N;Yes;14
2282;Dominic;Gregoletti;Male;81;1957/02/25;70;Older Adult;Senior Financial Analyst;Financial Services;Affluent Customer;N;Yes;7
2283;Gaspar;Janaway;Male;44;1954/02/08;50;Middle Age;Software Consultant;;High Net Worth;N;No;16
2284;Ola;Lenoir;Female;83;1974/02/16;51;Middle Age;Staff Accountant IV;Telecommunications;High Net Worth;N;No;14
2285;Maritsa;Bellison;Female;71;1973/10/27;29;Young Adult;Quality Control Specialist;Health;High Net Worth;N;No;5
2286;Katuscha;Sapsed;Female;20;1995/06/02;50;Middle Age;Staff Scientist;Manufacturing;High Net Worth;N;No;5
2287;Gisela;Partener;Female;53;1974/04/22;60;Older Adult;Human Resources Assistant I;Telecommunications;High Net Worth;N;No;20
2288;Cirillo;Hook;Male;63;1964/05/04;44;Middle Age;Staff Scientist;Manufacturing;High Net Worth;N;No;8
2289;Kissie;Steanson;Female;97;1980/09/25;43;Middle Age;Research Nurse;Health;Affluent Customer;N;Yes;13
2290;Myca;Standley;Male;18;1981/03/10;53;Middle Age;Account Executive;Manufacturing;Mass Customer;N;Yes;5
2291;Guido;Meynell;Male;67;1971/04/13;26;Young Adult;Accountant IV;Manufacturing;Affluent Customer;N;Yes;4
2292;Christie;MacClure;Female;17;1998/06/02;66;Older Adult;Research Nurse;Health;Mass Customer;N;Yes;2
2293;Engracia;Newcom;Female;70;1958/03/07;37;Young Adult;Financial Advisor;Financial Services;Affluent Customer;N;No;16
2294;Skipton;Cordie;Male;25;1987/06/16;124;Elderly Adult;Associate Professor;Manufacturing;Mass Customer;N;No;21
2295;Farris;Hazelby;;35;;22;Young Adult;Internal Auditor;IT;Mass Customer;N;Yes;
2296;Nathalia;Sanger;Female;16;2002/01/01;52;Middle Age;Geologist IV;Retail;Affluent Customer;N;No;1
2297;Pauletta;Taffee;Female;16;1971/11/27;26;Young Adult;Geological Engineer;Manufacturing;Affluent Customer;N;Yes;19
2298;Brigham;Vyse;Male;64;1997/10/28;38;Young Adult;Environmental Tech;Property;Mass Customer;N;Yes;5
2299;Mahmoud;Dagworthy;Male;11;1986/10/21;26;Young Adult;Computer Systems Analyst I;Property;High Net Worth;N;Yes;7
2300;Cary;Cockerham;Male;20;1998/09/26;58;Middle Age;;Financial Services;Mass Customer;N;Yes;3
2301;Ken;Vashchenko;Male;66;1966/10/30;25;Young Adult;Senior Cost Accountant;Financial Services;Mass Customer;N;Yes;19
2302;Loraine;Beamish;Female;43;1999/01/09;31;Young Adult;Mechanical Systems Engineer;Retail;Mass Customer;N;Yes;4
2303;Alair;Combe;Male;22;1993/04/13;67;Older Adult;Database Administrator IV;Retail;Mass Customer;N;Yes;4
2304;Shelia;Bellew;Female;65;1957/06/01;40;Middle Age;;;Mass Customer;N;Yes;11
2305;Aeriell;Greeding;Female;91;1984/07/09;64;Older Adult;Chief Design Engineer;Financial Services;Affluent Customer;N;Yes;13
2306;Hilary;Tregunna;Female;98;1960/04/19;46;Middle Age;Paralegal;Financial Services;High Net Worth;N;Yes;9
2307;Corina;Shadwick;Female;57;1978/06/28;61;Older Adult;Desktop Support Technician;Retail;High Net Worth;N;Yes;13
2308;Nancey;Hastie;Female;52;1963/03/19;39;Middle Age;Paralegal;Financial Services;Mass Customer;N;Yes;17
2309;Herc;McIlhone;Male;40;1985/01/13;54;Middle Age;Accounting Assistant I;Manufacturing;Affluent Customer;N;No;14
2310;Jed;Humpherston;Male;12;1970/02/10;35;Young Adult;Executive Secretary;;High Net Worth;N;Yes;11
2311;Addi;;Female;49;1989/02/15;45;Middle Age;Design Engineer;Health;Mass Customer;N;No;16
2312;Ronnica;Grebner;Female;72;1979/08/10;58;Middle Age;Assistant Manager;Manufacturing;Mass Customer;N;No;18
2313;Christa;Pauley;Female;54;1966/07/10;30;Young Adult;Chemical Engineer;Manufacturing;Mass Customer;N;No;12
2314;Ravid;Lapenna;Male;59;1993/12/22;30;Young Adult;Registered Nurse;Health;High Net Worth;N;Yes;7
2315;Pernell;MacCheyne;Male;25;1994/03/01;46;Middle Age;Community Outreach Specialist;Financial Services;Affluent Customer;N;No;8
2316;Vernen;Bourgaize;Male;79;1978/03/21;47;Middle Age;Computer Systems Analyst IV;Financial Services;Affluent Customer;N;Yes;11
2317;Alwin;Cuberley;Male;97;1976/12/07;36;Young Adult;Tax Accountant;Health;Mass Customer;N;Yes;16
2318;Willa;Malyan;Female;30;1988/03/01;39;Young Adult;Automation Specialist I;Manufacturing;Mass Customer;N;Yes;6
2319;David;Darrigrand;Male;63;1985/05/03;58;Middle Age;Librarian;Entertainment;High Net Worth;N;No;18
2320;Kaylyn;Throssell;Female;14;1965/12/21;44;Middle Age;Senior Developer;Manufacturing;Affluent Customer;N;No;16
2321;Libbi;Freeberne;Female;27;1980/03/25;32;Young Adult;Nuclear Power Engineer;Manufacturing;Mass Customer;N;Yes;20
2322;Hazlett;Rosenschein;Male;72;1992/05/24;36;Young Adult;Biostatistician III;Health;Mass Customer;N;Yes;2
2323;Adair;Piser;Male;2;1988/04/30;58;Middle Age;Desktop Support Technician;Property;High Net Worth;N;No;13
2324;Jerrold;Robben;Male;44;1966/08/05;60;Older Adult;Sales Associate;Manufacturing;Mass Customer;N;Yes;16
2325;Emmett;Whatsize;Male;50;1964/01/06;58;Middle Age;Database Administrator IV;Retail;High Net Worth;N;Yes;12
2326;Trev;Boothebie;Male;64;1966/06/22;61;Older Adult;Programmer Analyst I;Retail;High Net Worth;N;No;14
2327;Alie;Sowle;Female;19;1963/04/05;38;Young Adult;Budget/Accounting Analyst II;;Affluent Customer;N;No;6
2328;Gayler;Shackle;Male;63;1986/06/03;66;Older Adult;Dental Hygienist;Health;Mass Customer;N;Yes;8
2329;Donny;Stiven;Female;7;1957/12/19;34;Young Adult;Computer Systems Analyst II;IT;Affluent Customer;N;No;20
2330;Claresta;Bonnor;Female;5;1990/01/17;61;Older Adult;Account Coordinator;Property;Mass Customer;N;No;9
2331;Marybelle;Antal;Female;48;1963/04/11;47;Middle Age;Database Administrator III;Financial Services;Mass Customer;N;Yes;10
2332;Jeff;Goodere;Male;99;1977/04/20;58;Middle Age;Developer III;Property;High Net Worth;N;Yes;10
2333;Ives;Adolfson;Male;82;1966/04/19;28;Young Adult;Structural Analysis Engineer;Financial Services;Mass Customer;N;Yes;10
2334;Zebulen;Hefford;Male;30;1996/03/16;124;Elderly Adult;Food Chemist;Health;Affluent Customer;N;No;5
2335;Payton;Sheach;;42;;46;Middle Age;Account Executive;IT;Mass Customer;N;No;
2336;Karney;Labrone;Male;59;1978/01/19;24;Young Adult;Dental Hygienist;Health;Affluent Customer;N;No;17
2337;Odilia;Bick;Female;47;2000/01/11;37;Young Adult;Programmer Analyst II;Health;Mass Customer;N;No;1
2338;Clarie;Hackworth;Female;13;1986/11/28;65;Older Adult;Programmer Analyst IV;Manufacturing;Mass Customer;N;No;5
2339;Damien;Haddeston;Male;3;1958/12/28;46;Middle Age;Web Designer II;Property;Affluent Customer;N;Yes;16
2340;Joachim;Amer;Male;33;1978/03/29;124;Elderly Adult;Research Assistant IV;Health;Mass Customer;N;Yes;16
2341;Caterina;Scedall;;41;;25;Young Adult;Web Designer II;IT;Mass Customer;N;Yes;
2342;Clara;Jakel;Female;87;1999/09/17;65;Older Adult;;;Mass Customer;N;No;2
2343;Wilhelm;Corteis;Male;6;1959/03/24;31;Young Adult;Nurse Practicioner;Argiculture;High Net Worth;N;Yes;5
2344;Wat;Robelin;Male;93;1993/03/04;38;Young Adult;Nurse;Financial Services;Mass Customer;N;Yes;7
2345;Arden;Godard;Female;50;1986/07/15;45;Middle Age;Systems Administrator I;Retail;Affluent Customer;N;Yes;3
2346;Joey;Scheffler;Male;89;1979/09/16;67;Older Adult;Information Systems Manager;;Mass Customer;N;Yes;4
2347;"L;urette";Annott;Female;79;1957/03/04;66;Older Adult;Programmer Analyst I;;High Net Worth;N;No;11
2348;Keeley;Winslet;Female;2;1957/11/07;45;Middle Age;Web Designer IV;Manufacturing;Mass Customer;N;No;16
2349;Julee;Garwell;Female;23;1979/03/05;65;Older Adult;Executive Secretary;Telecommunications;High Net Worth;N;No;3
2350;Lorinda;Malpass;Female;32;1959/03/17;32;Young Adult;Nurse Practicioner;;Mass Customer;N;Yes;14
2351;Felicity;Beirne;Female;35;1992/03/15;53;Middle Age;Assistant Professor;Retail;Affluent Customer;N;Yes;10
2352;Cilka;Dabbes;Female;76;1971/10/22;45;Middle Age;Statistician II;;Mass Customer;N;Yes;13
2353;Lyn;Luquet;Male;93;1978/12/27;65;Older Adult;Health Coach IV;Health;Affluent Customer;N;Yes;12
2354;Tammie;Fisbey;Female;99;1958/12/19;30;Young Adult;Product Engineer;Retail;Mass Customer;N;No;17
2355;Shaughn;;Male;87;1993/12/19;29;Young Adult;Operator;Manufacturing;Mass Customer;N;Yes;4
2356;Arluene;Manchester;Female;58;1994/12/17;62;Older Adult;Geological Engineer;Manufacturing;Affluent Customer;N;No;3
2357;Lisette;Mingardi;Female;39;1962/10/15;65;Older Adult;Civil Engineer;Manufacturing;Mass Customer;N;No;6
2358;Ave;Peatt;Male;26;1959/05/01;38;Young Adult;Senior Sales Associate;Retail;High Net Worth;N;Yes;15
2359;Merlina;Bream;Female;80;1986/03/25;49;Middle Age;Mechanical Systems Engineer;Property;High Net Worth;N;Yes;7
2360;Karleen;McGenn;Female;0;1974/11/03;69;Older Adult;VP Accounting;Financial Services;High Net Worth;N;Yes;5
2361;Jeannette;Cerman;Female;55;1954/11/28;52;Middle Age;Help Desk Operator;;High Net Worth;N;Yes;20
2362;Herbie;Machans;Male;49;1972/06/05;40;Middle Age;Developer II;Financial Services;Affluent Customer;N;Yes;19
2363;Bobby;Farmiloe;Male;92;1983/12/30;29;Young Adult;Nurse;Entertainment;Mass Customer;N;Yes;16
2364;Fielding;Linklater;Male;19;1995/09/22;26;Young Adult;Speech Pathologist;;Mass Customer;N;Yes;13
2365;Lauretta;Furmonger;Female;2;1998/10/18;49;Middle Age;Structural Analysis Engineer;Argiculture;Mass Customer;N;Yes;3
2366;Idette;Mapam;Female;51;1975/06/15;67;Older Adult;Web Designer I;Health;Mass Customer;N;Yes;15
2367;Lorne;Sabin;Male;40;1957/05/22;31;Young Adult;Electrical Engineer;Manufacturing;Mass Customer;N;Yes;16
2368;Rowe;Losbie;Female;98;1993/01/22;27;Young Adult;Chemical Engineer;Manufacturing;Mass Customer;N;No;10
2369;Averyl;Gosz;Female;80;1996/10/28;28;Young Adult;Financial Analyst;Financial Services;Mass Customer;N;Yes;1
2370;Juliane;Calltone;Female;35;1996/03/19;57;Middle Age;Analyst Programmer;Property;High Net Worth;N;No;7
2371;Rory;Lokier;Female;22;1966/11/18;47;Middle Age;Staff Scientist;Manufacturing;High Net Worth;N;Yes;8
2372;Jim;Shoppee;Male;14;1977/09/10;42;Middle Age;Clinical Specialist;Health;Affluent Customer;N;No;10
2373;Cordy;Readshall;Female;51;1982/05/22;31;Young Adult;Structural Engineer;Manufacturing;High Net Worth;N;Yes;16
2374;Dolf;Baudichon;Male;6;1993/06/15;37;Young Adult;Design Engineer;Financial Services;Mass Customer;N;No;9
2375;Alika;Milbourne;Female;21;1987/03/17;66;Older Adult;Sales Representative;Retail;Affluent Customer;N;No;8
2376;Eada;Narbett;Female;84;1958/10/23;26;Young Adult;Community Outreach Specialist;;High Net Worth;N;Yes;12
2377;Kristien;Dunne;Female;29;1998/10/02;30;Young Adult;Analog Circuit Design manager;IT;High Net Worth;N;No;2
2378;Aggi;Farncombe;Female;41;1994/04/25;43;Middle Age;Research Assistant II;Manufacturing;Affluent Customer;N;No;1
2379;Trixie;Piscopiello;Female;85;1981/05/05;68;Older Adult;Occupational Therapist;Health;Affluent Customer;N;Yes;15
2380;Merissa;Milella;Female;44;1956/04/09;51;Middle Age;Technical Writer;Retail;Mass Customer;N;Yes;15
2381;Dulsea;Pladen;Female;91;1973/02/12;53;Middle Age;Programmer I;Argiculture;Affluent Customer;N;Yes;5
2382;Turner;Huggens;Male;79;1971/07/05;46;Middle Age;Accounting Assistant III;Retail;Mass Customer;N;Yes;4
2383;Zaria;Eberz;Female;34;1978/09/15;63;Older Adult;Compensation Analyst;Financial Services;Mass Customer;N;No;15
2384;Garey;Letrange;Male;96;1961/07/16;65;Older Adult;Operator;Health;High Net Worth;N;Yes;6
2385;Gaultiero;Lissenden;Male;70;1958/12/17;27;Young Adult;Dental Hygienist;Health;Mass Customer;N;No;8
2386;Adrianne;Lowerson;Female;93;1997/07/06;47;Middle Age;Compensation Analyst;Financial Services;Mass Customer;N;No;2
2387;Roy;Jone;Male;33;1977/08/30;27;Young Adult;Nurse;;High Net Worth;N;Yes;9
2388;Quincy;Weben;Male;84;1997/05/28;50;Middle Age;Cost Accountant;Financial Services;Mass Customer;N;No;1
2389;Sibyl;Gudge;Male;18;1973/12/28;60;Older Adult;Desktop Support Technician;Retail;High Net Worth;N;No;7
2390;Tonya;Nealand;Female;48;1964/05/06;63;Older Adult;Legal Assistant;Property;Mass Customer;N;No;12
2391;Corny;Millott;Female;72;1961/04/22;23;Young Adult;Nurse Practicioner;Health;Mass Customer;N;No;14
2392;Isadora;Gronaller;Female;48;2001/01/11;43;Middle Age;Marketing Assistant;Manufacturing;Affluent Customer;N;No;2
2393;Dorian;Colledge;Female;68;1981/06/21;28;Young Adult;Registered Nurse;Health;High Net Worth;N;Yes;11
2394;Ferne;Reese;Female;31;1995/11/12;58;Middle Age;GIS Technical Architect;;Mass Customer;N;Yes;7
2395;Ashlin;Kesby;Male;23;1966/02/26;51;Middle Age;Executive Secretary;;High Net Worth;N;No;16
2396;Elmira;Wildblood;Female;40;1973/08/02;39;Young Adult;Recruiter;Retail;Affluent Customer;N;Yes;7
2397;Cassius;Birchenough;Male;33;1985/06/10;24;Young Adult;Analyst Programmer;Retail;Affluent Customer;N;Yes;4
2398;Mirelle;;Female;6;2000/10/11;44;Middle Age;Administrative Assistant IV;Financial Services;High Net Worth;N;Yes;1
2399;Devonne;McPolin;Female;20;1980/06/11;46;Middle Age;Software Consultant;Manufacturing;High Net Worth;N;Yes;14
2400;Lindsay;Stollsteiner;Male;73;1978/02/28;47;Middle Age;Office Assistant III;Property;Mass Customer;N;Yes;22
2401;Drake;Riguard;Male;7;1977/07/31;67;Older Adult;Staff Scientist;;Mass Customer;N;Yes;15
2402;Merrielle;Strafen;Female;99;1957/06/07;47;Middle Age;Cost Accountant;Financial Services;Mass Customer;N;Yes;8
2403;Karalee;Tremlett;Female;41;1977/10/25;64;Older Adult;Technical Writer;Financial Services;Affluent Customer;N;No;12
2404;Conney;Grouse;Male;13;1960/03/14;67;Older Adult;Graphic Designer;Retail;Mass Customer;N;No;6
2405;Quintana;Merricks;Female;16;1957/07/28;51;Middle Age;Structural Analysis Engineer;;Mass Customer;N;No;18
2406;Randal;Messager;Male;34;1973/06/11;65;Older Adult;Executive Secretary;;Affluent Customer;N;Yes;9
2407;Merrily;;Female;24;1959/03/30;69;Older Adult;;Financial Services;High Net Worth;N;Yes;6
2408;Celestia;;Female;38;1955/10/10;35;Young Adult;VP Marketing;Health;Mass Customer;N;No;16
2409;Carolan;Ortler;Female;23;1989/07/13;50;Middle Age;;Health;Mass Customer;N;No;12
2410;Eugenia;Verey;Female;75;1974/08/24;60;Older Adult;Geological Engineer;Manufacturing;Mass Customer;N;Yes;21
2411;Casey;McDade;Male;0;1964/05/27;43;Middle Age;Technical Writer;Financial Services;High Net Worth;N;No;13
2412;Tiffi;Havercroft;Female;77;1981/05/26;81;Elderly Adult;Chemical Engineer;Manufacturing;Affluent Customer;N;No;8
2413;Abbey;Murrow;Male;27;1943/08/11;124;Elderly Adult;Environmental Specialist;Manufacturing;High Net Worth;N;Yes;17
2414;Basile;Bowlas;;18;;45;Middle Age;Registered Nurse;Health;Mass Customer;N;Yes;
2415;Tanner;Harp;Male;56;1978/11/05;64;Older Adult;Web Designer II;Manufacturing;Mass Customer;N;No;3
2416;Eberhard;Shalcras;Male;19;1959/12/29;50;Middle Age;Office Assistant I;Health;Affluent Customer;N;No;16
2417;Cacilia;Swetland;Female;27;1974/06/24;54;Middle Age;Nurse;;Affluent Customer;N;No;22
2418;Elspeth;Brazil;Female;82;1970/04/05;46;Middle Age;Software Engineer III;Property;Mass Customer;N;Yes;13
2419;Aron;Karlsen;Male;96;1978/07/04;48;Middle Age;Physical Therapy Assistant;Property;High Net Worth;N;No;9
2420;Celie;Guyers;Female;10;1976/08/26;70;Older Adult;Staff Scientist;Financial Services;High Net Worth;N;No;16
2421;Marilee;Garbott;Female;54;1954/08/16;45;Middle Age;Research Nurse;Health;Affluent Customer;N;Yes;13
2422;Crysta;Woliter;Female;96;1978/11/30;43;Middle Age;Librarian;Entertainment;High Net Worth;N;No;13
2423;Lenci;Symcox;Male;49;1981/02/20;42;Middle Age;Professor;IT;Mass Customer;N;Yes;20
2424;Loren;Batkin;Male;17;1982/01/06;48;Middle Age;;;Affluent Customer;N;Yes;15
2425;Barn;Sainsberry;Male;32;1976/03/19;124;Elderly Adult;Help Desk Technician;;Mass Customer;N;Yes;11
2426;Yancy;Ovett;;64;;26;Young Adult;;IT;Affluent Customer;N;Yes;
2427;Myrta;Whibley;Female;20;1998/10/15;56;Middle Age;Senior Developer;;High Net Worth;N;Yes;2
2428;Pauly;Keightley;Male;74;1968/07/26;43;Middle Age;Help Desk Operator;;Mass Customer;N;Yes;9
2429;Emeline;Baldi;Female;54;1980/11/11;56;Middle Age;Assistant Professor;Manufacturing;Mass Customer;N;Yes;3
2430;Humbert;Dikles;Male;38;1968/09/06;24;Young Adult;Quality Engineer;;Mass Customer;N;No;5
2431;Alvy;Tyndall;Male;15;1999/12/24;43;Middle Age;Senior Cost Accountant;Financial Services;Mass Customer;N;Yes;2
2432;Ebba;Melhuish;Female;67;1981/02/21;48;Middle Age;Nuclear Power Engineer;Manufacturing;Affluent Customer;N;Yes;5
2433;Burty;Strutz;Male;38;1976/07/19;67;Older Adult;Nurse Practicioner;;High Net Worth;N;Yes;8
2434;Lenci;Soars;Male;40;1956/11/17;63;Older Adult;Environmental Specialist;;Affluent Customer;N;No;18
2435;Orly;Ceney;Female;69;1961/08/12;38;Young Adult;Account Coordinator;Manufacturing;Mass Customer;N;No;14
2436;Jaymie;Wellesley;Male;37;1986/03/21;47;Middle Age;Help Desk Technician;IT;Mass Customer;N;No;4
2437;Simonette;Cressingham;Female;90;1977/05/01;41;Middle Age;Marketing Manager;Financial Services;Mass Customer;N;Yes;18
2438;Lorianne;Ethersey;Female;76;1983/01/29;57;Middle Age;Speech Pathologist;Manufacturing;Mass Customer;N;Yes;4
2439;Shelly;Yakebovitch;Female;44;1967/10/02;65;Older Adult;;Manufacturing;Affluent Customer;N;No;15
2440;Lethia;Juanes;Female;17;1959/09/21;65;Older Adult;Engineer II;Manufacturing;Affluent Customer;N;No;8
2441;Loutitia;Pinkie;Female;52;1959/03/29;67;Older Adult;;Property;High Net Worth;N;Yes;5
2442;Odie;Enrrico;Male;8;1957/10/13;34;Young Adult;Social Worker;Health;Affluent Customer;N;Yes;17
2443;Towny;Python;Male;30;1990/02/13;47;Middle Age;Computer Systems Analyst I;Property;High Net Worth;N;No;20
2444;Emmet;Cristoforo;Male;22;1977/05/13;48;Middle Age;Associate Professor;Manufacturing;High Net Worth;N;No;11
2445;Johnnie;Prujean;Male;46;1976/03/11;68;Older Adult;Quality Control Specialist;Retail;Affluent Customer;N;No;18
2446;Lovell;Kiss;Male;33;1956/09/07;27;Young Adult;;Retail;Affluent Customer;N;No;17
2447;Richard;Poor;Male;55;1997/01/06;31;Young Adult;Tax Accountant;;Affluent Customer;N;Yes;2
2448;Lorri;Iston;Female;5;1992/12/18;42;Middle Age;Structural Analysis Engineer;Property;High Net Worth;N;No;10
2449;Oates;Broadberrie;Male;54;1982/06/01;50;Middle Age;Tax Accountant;;Affluent Customer;N;No;8
2450;Jayson;Breheny;Male;64;1974/06/21;51;Middle Age;Structural Engineer;Retail;Affluent Customer;N;Yes;7
2451;Upton;Orford;Male;33;1973/03/09;49;Middle Age;Editor;Argiculture;Affluent Customer;N;Yes;18
2452;Sophronia;Yerrill;Female;93;1975/07/24;32;Young Adult;Chemical Engineer;Manufacturing;Mass Customer;N;Yes;17
2453;Ruthe;Campe;Female;22;1992/08/05;64;Older Adult;Safety Technician II;Telecommunications;High Net Worth;N;No;9
2454;Gene;Brome;Female;81;1960/02/13;47;Middle Age;Senior Sales Associate;Property;Mass Customer;N;Yes;12
2455;Kathe;Heatlie;Female;64;1977/10/09;33;Young Adult;;Manufacturing;Mass Customer;N;No;21
2456;Reidar;Pullin;Male;9;1991/05/29;49;Middle Age;Sales Associate;;Mass Customer;N;No;10
2457;Benito;Vearnals;Male;70;1975/04/12;60;Older Adult;Developer IV;IT;High Net Worth;N;Yes;15
2458;Leilah;Liddel;Female;73;1964/04/20;38;Young Adult;Media Manager II;Manufacturing;High Net Worth;N;Yes;5
